mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,param_selector__k,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
3.054208993911743,0.06918709937259086,0.14196085929870605,0.016987927684868218,10,sqrt,5,4,300,60,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 5, 'model__min_samples_split': 4, 'model__n_estimators': 300, 'selector__k': 60}",0.5729464745166604,0.572713356193777,0.5695399608377832,0.5717332638494068,0.0015538167231506392,65
3.436734755833944,0.02010489449406586,0.14713788032531738,0.004221334523063621,10,sqrt,5,4,300,100,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 5, 'model__min_samples_split': 4, 'model__n_estimators': 300, 'selector__k': 100}",0.5741310490401762,0.5760696208207784,0.5705198461097227,0.5735735053235591,0.002299730575933139,53
2.0291148821512857,0.02991895232686378,0.11639197667439778,0.006614636007562741,10,sqrt,5,8,200,60,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 5, 'model__min_samples_split': 8, 'model__n_estimators': 200, 'selector__k': 60}",0.5731539835183529,0.5717135626799523,0.5694210187170694,0.5714295216384583,0.0015371545220189949,67
2.3614997069040933,0.06119405930474268,0.1190961201985677,0.0019406465910158926,10,sqrt,5,8,200,100,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 5, 'model__min_samples_split': 8, 'model__n_estimators': 200, 'selector__k': 100}",0.5748981695075822,0.5769341689389497,0.5697470059632215,0.5738597814699178,0.003024622863266643,49
2.9322383403778076,0.06833247031582085,0.12552714347839355,0.003104467113960332,10,sqrt,5,8,300,60,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 5, 'model__min_samples_split': 8, 'model__n_estimators': 300, 'selector__k': 60}",0.5729464745166604,0.572713356193777,0.5695399608377832,0.5717332638494068,0.0015538167231506392,65
3.401629606882731,0.027323668634138418,0.1441644827524821,0.0063291057597456785,10,sqrt,5,8,300,100,"{'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 5, 'model__min_samples_split': 8, 'model__n_estimators': 300, 'selector__k': 100}",0.5741310490401762,0.5760696208207784,0.5705198461097227,0.5735735053235591,0.002299730575933139,53
3.8966992696126304,0.06766849146709357,0.11150352160135905,0.003809080988064894,10,0.5,2,4,200,60,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 4, 'model__n_estimators': 200, 'selector__k': 60}",0.574433550605839,0.5763339421820598,0.5695472162522313,0.57343823634671,0.0028586593673108236,57
5.940497239430745,0.0600231411488416,0.1170817216237386,0.0028782253559429196,10,0.5,2,4,200,100,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 4, 'model__n_estimators': 200, 'selector__k': 100}",0.581452492957458,0.5815422484568811,0.5747036305820347,0.5792327906654579,0.0032028094238626538,28
5.763175408045451,0.2133955511760859,0.13726592063903809,0.004367049279096728,10,0.5,2,4,300,60,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 4, 'model__n_estimators': 300, 'selector__k': 60}",0.5750625077061235,0.5766511817737199,0.5695069426787025,0.5737402107195153,0.0030628298518732217,52
8.860847552617392,0.16968426385091448,0.14382203420003256,0.005841772281482869,10,0.5,2,4,300,100,"{'model__max_depth': 10, 'model__max_features': 0.5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 4, 'model__n_estimators': 300, 'selector__k': 100}",0.5812760450396373,0.5807677621997345,0.5755801491945103,0.5792079854779607,0.002573646561589768,29
